Datetime,APOLLOHOSP,ASIANPAINT,AXISBANK,BAJAJ-AUTO,BEL,BPCL,BRITANNIA,CIPLA,COALINDIA,DRREDDY,EICHERMOT,GOLDIETF,GRASIM,HCLTECH,HDFCBANK,HEROMOTOCO,HINDALCO,HINDUNILVR,ICICIBANK,INDUSINDBK,INFY,ITC,JSWSTEEL,KOTAKBANK,LT,M&M,MARUTI,NESTLEIND,NIFTY,NTPC,ONGC,RELIANCE,SBILIFE,SBIN,SETFNIF50,SHRIRAMFIN,SUNPHARMA,TATACONSUM,TATAMOTORS,TATASTEEL,TCS,TECHM,TITAN,TRENT,ULTRACEMCO,WIPRO
2024-11-12T00:00:00,7019.55,2474.85,1158.15,9678.7,290.15,309.8,5027.55,1525.15,414.05,1263.9,4738.2,64.89,2521.2,1872.85,1718.2,4724.2,651.65,2461.5,1270.6,1059.55,1868.8,447.32,957.25,1721.4,3591.35,2898.55,11143.1,2256.2,23883.45,380.3,256.15,1274.25,1562.45,826.7,253.05,586.24,1800.85,967.55,784.85,144.17,4197.4,1687.0,3198.45,6528.55,10892.0,285.33
2024-11-13T00:00:00,6858.85,2470.5,1139.15,9452.15,281.55,305.85,5046.5,1505.6,406.9,1245.0,4588.7,65.26,2502.9,1864.75,1681.35,4519.6,626.6,2464.95,1253.7,1036.7,1868.4,446.7,935.95,1687.85,3547.95,2798.95,11049.6,2235.25,23559.05,381.35,252.55,1252.05,1546.7,808.65,249.24,570.77,1779.0,952.75,786.25,139.17,4150.35,1675.6,3187.85,6498.25,10782.2,284.5
2024-11-14T00:00:00,6860.65,2483.15,1140.7,9482.95,280.95,298.2,4915.6,1499.75,409.75,1226.7,4883.7,63.66,2523.95,1858.95,1692.75,4604.0,627.35,2389.2,1256.95,1017.15,1864.55,440.79,939.05,1707.9,3526.25,2807.2,11006.05,2182.8,23532.7,372.5,250.8,1267.6,1562.3,804.25,248.94,564.52,1768.2,925.0,774.3,137.98,4145.9,1687.5,3183.7,6463.0,10728.5,283.35
2024-11-18T00:00:00,6741.9,2483.7,1126.2,9516.5,278.05,289.2,4911.35,1465.25,413.35,1193.55,4875.65,64.9,2517.15,1835.0,1705.1,4733.0,651.05,2422.9,1253.45,1004.6,1811.45,441.36,949.85,1722.75,3542.15,2846.9,11093.95,2213.2,23453.8,366.7,250.65,1260.75,1562.6,814.3,248.13,569.63,1747.75,930.75,771.9,141.21,4019.5,1660.8,3172.3,6301.65,10630.9,276.43
2024-11-19T00:00:00,6686.9,2483.7,1133.95,9545.7,279.0,287.5,4892.7,1471.55,412.25,1213.45,4965.45,65.79,2508.15,1820.55,1742.25,4775.8,640.0,2410.35,1249.1,1000.2,1824.75,442.11,947.3,1727.75,3505.9,2948.95,10959.3,2214.15,23518.5,366.7,248.0,1241.65,1522.9,803.0,248.48,564.95,1777.25,917.15,783.2,139.46,4039.55,1699.65,3224.7,6423.85,10769.55,281.0
2024-11-21T00:00:00,6742.5,2428.15,1139.15,9505.0,275.45,282.4,4803.35,1465.5,406.0,1195.35,4882.1,66.51,2534.85,1836.35,1741.2,4767.85,648.05,2382.8,1250.55,981.45,1834.05,432.46,944.15,1737.1,3483.5,2936.25,10861.45,2211.2,23349.9,356.15,242.15,1223.0,1477.95,780.75,246.88,560.44,1780.0,911.7,773.85,140.22,4072.85,1702.25,3178.45,6460.45,10954.85,278.58
2024-11-22T00:00:00,6935.1,2472.2,1142.4,9481.65,280.85,285.85,4848.35,1486.5,414.05,1214.45,4986.2,67.52,2598.65,1898.4,1745.6,4794.1,652.1,2445.25,1278.05,998.2,1902.25,449.02,977.35,1761.45,3603.5,3012.95,11063.6,2247.3,23907.25,365.45,245.6,1265.4,1485.15,816.05,252.25,570.01,1795.3,945.2,791.0,142.78,4244.6,1747.45,3308.7,6652.8,11375.3,285.83
2024-11-25T00:00:00,7075.0,2459.7,1155.9,9420.95,292.35,296.55,4903.95,1503.3,417.45,1209.3,5002.35,66.33,2629.8,1891.7,1785.6,4858.3,659.85,2471.45,1300.95,1003.5,1889.7,451.05,953.3,1790.75,3753.0,3045.6,11025.15,2256.95,24221.9,368.4,257.9,1287.0,1495.2,844.45,256.28,589.56,1798.9,955.7,796.6,143.67,4315.1,1732.6,3309.1,6774.95,11457.45,291.23
2024-11-26T00:00:00,7076.55,2505.0,1144.8,9137.45,297.9,293.85,5013.6,1492.7,411.5,1208.65,4931.75,65.41,2617.2,1899.55,1785.55,4838.7,666.1,2479.2,1304.95,1009.6,1924.15,451.24,963.6,1783.6,3702.6,2985.2,10943.95,2265.25,24194.5,361.65,254.25,1295.7,1506.75,839.4,255.72,609.27,1761.6,963.55,783.0,144.47,4352.7,1745.4,3327.5,6669.35,11121.05,294.5
2024-11-27T00:00:00,6982.7,2491.9,1149.65,9190.35,307.35,293.45,4984.15,1491.15,417.15,1199.9,4917.5,66.03,2621.9,1891.05,1812.3,4871.25,661.1,2486.9,1300.7,1001.95,1924.5,451.19,968.85,1783.2,3698.7,3004.8,11058.35,2273.95,24274.9,369.3,254.3,1293.2,1505.4,834.1,256.68,603.8,1749.45,960.05,783.95,144.53,4332.55,1756.8,3291.65,6845.1,11139.9,291.45
2024-11-28T00:00:00,6841.1,2458.05,1132.5,9013.5,305.75,290.95,4923.65,1492.75,415.2,1191.95,4815.7,66.06,2570.45,1840.9,1793.15,4783.5,650.25,2462.2,1286.35,993.6,1856.65,449.26,954.15,1759.2,3666.05,2898.7,10949.85,2236.25,23914.15,362.05,252.2,1270.8,1428.6,838.85,253.19,608.74,1734.25,941.05,779.45,143.39,4244.9,1713.35,3212.35,6743.2,10997.8,286.1
2024-11-29T00:00:00,6828.9,2479.6,1136.3,9033.65,308.0,292.1,4941.15,1533.9,416.4,1202.3,4831.85,66.37,2606.25,1848.05,1796.05,4761.7,656.2,2496.15,1300.1,995.85,1857.85,451.01,966.0,1765.25,3724.8,2966.1,11074.2,2234.65,24131.1,363.65,256.7,1292.2,1437.75,838.95,254.98,603.93,1780.9,958.65,786.45,144.54,4270.85,1712.3,3249.0,6795.4,11202.15,288.93
2024-12-02T00:00:00,7065.8,2479.05,1137.1,9130.35,306.9,294.15,4907.25,1507.7,421.7,1221.75,4820.7,65.85,2693.55,1871.5,1804.7,4748.45,662.6,2479.15,1304.65,990.95,1879.8,451.43,989.8,1753.95,3704.05,3016.4,11239.3,2251.85,24276.05,358.2,257.55,1309.15,1422.05,836.4,256.6,618.84,1808.55,957.0,790.05,146.41,4276.65,1745.95,3306.85,6805.3,11648.55,292.28
2024-12-03T00:00:00,7126.55,2469.4,1160.5,9161.8,312.1,294.25,4909.6,1533.9,422.1,1224.5,4844.35,66.04,2714.0,1890.75,1826.3,4697.0,667.55,2482.85,1308.4,998.35,1892.1,447.03,998.8,1749.9,3787.05,3027.3,11279.25,2261.7,24457.15,367.45,262.35,1323.3,1440.95,853.95,258.2,631.11,1800.05,955.0,801.25,146.54,4302.75,1749.5,3332.75,6841.35,11852.35,291.65
2024-12-04T00:00:00,7232.35,2459.45,1159.45,8999.15,312.85,293.65,4851.55,1500.85,416.65,1215.55,4797.05,66.09,2717.3,1897.65,1860.1,4635.85,663.05,2464.5,1316.05,998.85,1889.25,441.88,994.85,1757.5,3789.9,3031.75,11129.85,2257.8,24467.45,372.75,260.7,1308.95,1452.6,859.7,258.46,626.46,1800.2,961.2,788.1,145.85,4354.4,1759.6,3364.45,6823.8,11766.8,294.0
2024-12-05T00:00:00,7274.75,2452.2,1166.4,8891.95,314.5,297.0,4872.0,1498.25,418.4,1239.85,4837.55,66.06,2706.8,1924.0,1865.75,4644.35,670.85,2494.6,1336.5,998.2,1934.85,442.26,999.2,1775.15,3831.55,3071.6,11182.25,2265.5,24708.4,369.15,261.3,1322.05,1431.85,865.45,260.41,625.26,1813.45,966.45,792.55,147.07,4464.05,1786.95,3441.05,6970.1,11932.8,299.3
2024-12-06T00:00:00,7233.3,2429.7,1184.55,9099.9,313.75,300.35,4870.85,1477.4,417.15,1253.7,4877.05,66.01,2701.9,1922.7,1855.85,4629.6,670.15,2483.8,1328.75,990.35,1922.4,445.71,1003.8,1776.95,3866.7,3073.0,11317.95,2267.8,24677.8,369.5,260.05,1311.55,1448.55,863.65,260.82,625.27,1804.85,974.45,816.8,148.29,4445.5,1782.8,3470.1,6999.95,11848.5,297.35
2024-12-09T00:00:00,7193.85,2391.85,1163.25,9077.45,314.6,303.45,4793.0,1469.0,414.0,1255.15,4842.1,66.27,2681.4,1909.9,1870.0,4595.95,670.9,2400.75,1322.3,982.6,1923.65,439.84,1011.9,1786.25,3947.3,3051.25,11279.8,2228.85,24619.0,369.85,258.9,1295.15,1469.3,858.05,260.14,621.38,1806.65,933.95,798.75,149.88,4452.15,1777.85,3468.2,6949.7,11814.8,303.75
2024-12-10T00:00:00,7258.3,2388.9,1153.65,9013.3,314.85,303.5,4787.25,1455.2,414.05,1240.35,4813.05,66.68,2655.3,1936.35,1868.1,4588.3,668.9,2397.35,1330.45,984.3,1948.55,440.32,1012.95,1794.7,3923.15,3066.9,11198.2,2214.45,24610.05,369.15,256.9,1284.85,1461.85,867.5,260.08,637.3,1809.95,926.75,799.9,150.32,4432.55,1763.55,3475.75,6878.05,11745.8,308.1
2024-12-11T00:00:00,7340.8,2417.3,1147.25,9069.85,314.1,307.45,4889.5,1454.1,416.95,1238.55,4801.95,67.07,2670.75,1930.9,1863.1,4650.45,670.5,2401.35,1327.5,984.85,1974.15,440.13,1000.2,1794.7,3916.75,3072.05,11277.75,2241.05,24641.8,365.5,256.6,1278.2,1456.15,861.6,260.34,649.65,1814.0,935.05,799.1,150.6,4427.45,1762.8,3473.1,7063.3,11898.5,309.0
2024-12-12T00:00:00,7227.1,2389.55,1145.65,8963.25,312.95,302.15,4828.35,1445.4,409.1,1245.4,4807.65,67.55,2660.05,1936.2,1859.25,4556.75,668.7,2344.95,1329.25,997.95,1987.0,435.73,1005.8,1768.7,3859.9,3067.45,11167.4,2224.05,24548.7,355.6,254.05,1262.9,1432.5,853.7,259.62,649.62,1805.45,921.25,786.35,150.78,4454.95,1789.6,3445.75,7012.5,11856.95,309.1
2024-12-13T00:00:00,7259.45,2407.65,1148.15,9021.4,315.65,301.7,4850.1,1447.3,410.3,1246.35,4825.9,66.54,2692.7,1968.8,1871.75,4575.45,662.1,2390.1,1344.9,986.65,1999.7,444.62,999.85,1805.65,3887.0,3081.4,11272.55,2253.5,24768.3,357.15,254.25,1272.85,1428.8,861.55,261.15,632.51,1813.45,929.7,790.3,148.95,4473.9,1796.4,3508.85,7000.25,12083.9,309.95
2024-12-16T00:00:00,7259.2,2402.25,1150.9,8998.35,316.2,297.95,4846.5,1448.45,410.45,1269.95,4838.5,66.51,2685.15,1954.4,1865.2,4539.0,653.5,2366.15,1346.1,999.35,1980.05,444.71,990.35,1804.45,3877.85,3084.85,11277.0,2238.75,24668.25,352.9,251.8,1268.3,1421.65,860.95,260.49,627.49,1809.8,920.35,784.8,147.79,4415.2,1775.55,3438.2,7000.35,11942.5,309.2
2024-12-17T00:00:00,7218.75,2356.0,1136.25,8895.0,310.6,293.0,4776.75,1450.85,402.9,1247.65,4742.65,66.13,2599.7,1950.6,1833.25,4415.1,639.45,2363.25,1333.75,975.65,1976.6,444.19,966.85,1784.05,3807.2,3041.5,11108.55,2202.95,24336.0,349.05,247.4,1245.3,1409.7,850.55,257.54,595.38,1789.05,904.9,779.75,145.68,4328.5,1770.75,3406.1,6941.65,11774.95,308.85
2024-12-18T00:00:00,7237.4,2345.45,1122.25,8956.75,303.8,288.3,4782.65,1472.4,395.8,1275.4,4749.85,66.37,2594.15,1960.35,1810.7,4389.45,633.0,2359.2,1314.15,965.2,1979.15,445.09,946.85,1780.0,3758.15,3051.2,11002.45,2188.05,24198.85,341.75,244.15,1253.25,1398.0,838.15,255.95,586.28,1801.05,909.35,755.7,144.46,4347.85,1778.9,3401.9,7113.75,11763.95,312.6
2024-12-19T00:00:00,7297.55,2291.85,1108.9,8982.65,298.5,294.55,4785.75,1506.55,391.95,1325.6,4771.95,65.73,2539.05,1934.25,1793.5,4406.95,629.35,2359.85,1286.9,964.4,1946.2,441.36,925.95,1762.1,3716.35,3014.65,10955.35,2160.4,23951.7,337.4,241.85,1230.45,1405.9,832.8,253.41,589.09,1823.3,907.1,744.05,143.26,4271.9,1754.35,3356.85,7092.0,11670.8,312.75
2024-12-20T00:00:00,7251.7,2282.35,1071.85,8787.25,290.85,289.05,4698.1,1472.05,382.0,1343.65,4734.5,65.25,2488.7,1911.35,1771.5,4339.95,622.65,2333.9,1288.4,929.45,1922.15,439.56,917.35,1743.55,3629.85,2906.35,10901.05,2163.5,23587.5,333.25,237.1,1205.3,1400.6,812.0,249.71,575.45,1808.85,889.45,724.05,140.68,4170.3,1686.05,3356.25,6831.55,11422.8,305.2
2024-12-23T00:00:00,7265.1,2279.2,1079.15,8768.45,294.35,289.1,4704.35,1476.05,382.95,1341.35,4750.55,65.93,2526.2,1903.0,1801.0,4272.6,634.15,2338.9,1296.8,945.7,1924.3,448.64,937.05,1745.35,3640.5,2909.3,10822.0,2151.6,23753.45,333.65,240.85,1222.3,1405.3,821.15,250.8,576.58,1814.6,902.75,722.2,141.71,4158.3,1712.4,3396.95,6946.0,11472.6,307.9
2024-12-24T00:00:00,7240.0,2284.0,1078.9,8778.05,292.45,292.0,4744.1,1475.75,384.5,1350.9,4792.9,65.67,2501.85,1896.95,1798.1,4259.1,627.45,2335.55,1297.25,935.3,1909.05,452.61,921.85,1749.05,3639.75,2928.7,10736.6,2166.7,23727.65,335.3,238.95,1222.75,1387.0,812.05,250.88,576.59,1819.0,907.3,736.1,140.38,4179.5,1704.9,3353.4,7007.15,11390.35,305.3
2024-12-26T00:00:00,7261.15,2262.4,1076.7,8878.5,295.2,295.6,4761.65,1490.55,386.6,1355.15,4801.35,65.91,2482.05,1900.75,1790.75,4275.0,628.75,2332.75,1297.35,931.95,1907.4,451.19,914.45,1752.8,3629.5,2975.65,10896.0,2149.9,23750.2,334.65,240.25,1216.55,1409.05,812.45,251.19,585.38,1841.35,900.95,740.8,140.36,4169.1,1698.7,3323.05,7063.7,11460.65,305.05
2024-12-27T00:00:00,7246.3,2271.4,1077.45,8928.3,292.05,293.55,4769.3,1506.6,380.5,1389.45,4876.9,66.2,2480.3,1892.0,1798.25,4237.95,617.4,2341.25,1307.55,953.4,1916.75,452.76,913.3,1759.9,3608.1,3049.45,10941.05,2165.6,23813.4,335.0,236.9,1221.05,1405.3,799.65,251.86,579.78,1861.25,907.95,750.5,138.91,4164.85,1711.65,3309.2,7118.3,11406.55,309.1
2024-12-30T00:00:00,7314.25,2288.25,1069.95,8779.9,284.9,293.3,4799.45,1521.4,377.9,1376.9,4855.8,65.98,2443.5,1928.95,1777.9,4187.6,601.1,2343.5,1294.65,963.5,1906.0,451.24,898.95,1740.7,3578.95,3002.9,10798.95,2159.9,23644.9,331.4,232.65,1210.7,1403.85,788.3,250.01,583.8,1883.9,903.5,733.65,136.88,4158.8,1740.85,3257.35,6954.35,11288.35,303.7
2024-12-31T00:00:00,7296.35,2281.35,1064.7,8798.6,293.15,292.45,4762.75,1529.0,384.15,1388.5,4821.9,66.04,2442.7,1917.4,1772.85,4160.6,602.45,2326.85,1281.65,960.15,1880.0,457.53,901.5,1786.05,3607.65,3007.1,10858.4,2170.05,23644.8,333.35,239.25,1215.45,1390.4,794.95,250.03,577.83,1886.35,914.7,740.15,138.05,4094.8,1706.2,3253.15,7123.35,11426.35,301.85
2025-01-01T00:00:00,7369.65,2304.65,1071.8,8740.55,293.9,295.3,4794.75,1529.1,386.4,1369.0,4885.3,66.4,2442.15,1911.95,1782.75,4184.35,592.95,2322.1,1283.65,969.4,1882.5,457.82,905.45,1788.4,3667.5,3082.0,11208.3,2169.25,23742.9,333.65,236.95,1221.25,1400.4,793.2,251.12,583.73,1889.95,920.3,749.25,136.74,4112.45,1703.85,3253.85,7068.05,11447.0,300.3
2025-01-02T00:00:00,7421.65,2343.25,1086.6,9079.5,296.8,296.9,4787.8,1537.9,392.95,1375.05,5308.1,66.63,2543.95,1972.2,1793.75,4311.5,599.0,2370.0,1290.6,991.35,1957.85,462.64,912.5,1837.15,3713.5,3211.1,11841.3,2200.2,24188.65,338.0,246.07,1241.8,1422.25,801.2,255.12,612.01,1878.0,929.65,765.05,138.18,4175.75,1726.95,3388.95,7321.0,11797.7,303.8
2025-01-03T00:00:00,7298.35,2335.95,1084.9,8965.7,291.95,296.4,4834.1,1511.25,393.65,1352.65,5310.75,67.07,2510.0,1946.65,1749.2,4243.1,591.15,2406.25,1265.05,997.9,1938.75,455.59,915.05,1838.65,3659.9,3190.55,11934.25,2232.7,24004.75,339.85,258.89,1251.15,1447.7,793.4,253.95,609.67,1849.65,939.45,790.4,138.36,4099.9,1689.45,3451.65,7307.7,11786.0,294.45
2025-01-06T00:00:00,7429.15,2267.15,1063.4,8823.85,282.15,284.85,4791.25,1491.4,378.75,1350.35,5250.1,66.6,2460.55,1953.05,1710.5,4202.8,574.1,2376.2,1264.1,970.05,1937.85,442.65,900.9,1779.65,3603.2,3105.7,11755.65,2185.0,23616.05,327.5,254.36,1218.0,1434.65,776.4,250.95,593.91,1847.4,946.9,776.25,132.18,4095.0,1686.3,3470.4,6998.35,11503.6,294.3
2025-01-07T00:00:00,7436.75,2292.6,1067.5,8810.3,287.0,282.8,4832.25,1497.45,379.8,1351.55,5177.3,66.82,2467.25,1915.9,1713.4,4162.05,584.5,2390.8,1279.25,983.6,1930.85,441.1,911.8,1772.05,3643.3,3108.85,11721.3,2212.65,23707.9,328.6,263.49,1240.85,1477.75,778.75,250.68,591.68,1853.4,955.0,793.25,133.38,4028.3,1671.15,3505.1,6874.3,11618.55,294.05
2025-01-08T00:00:00,7142.65,2334.35,1074.95,8642.25,282.1,286.8,4859.9,1494.9,380.35,1370.75,5163.2,67.22,2435.75,1932.25,1694.3,4138.1,586.65,2401.0,1263.75,981.05,1933.15,449.55,902.3,1768.65,3596.35,3086.1,11822.0,2219.9,23688.95,325.4,271.33,1265.5,1463.15,771.15,250.44,579.75,1837.75,961.6,794.95,132.64,4108.4,1663.75,3484.05,6699.1,11403.55,297.55
2025-01-09T00:00:00,7091.55,2350.2,1061.75,8835.85,281.25,280.0,4926.3,1488.2,372.2,1371.6,5139.9,67.47,2410.4,1934.8,1667.8,4141.25,589.25,2435.4,1262.4,980.9,1917.3,450.1,890.95,1790.2,3527.9,3126.5,11740.55,2256.05,23526.5,320.35,263.18,1254.75,1468.45,760.45,248.85,561.97,1826.35,970.1,780.1,129.93,4038.85,1642.8,3487.05,6621.7,11259.8,292.3
2025-01-10T00:00:00,7036.75,2320.75,1040.7,8764.0,271.0,277.65,4939.2,1468.8,368.5,1354.4,5058.45,67.89,2364.1,1995.1,1656.75,4122.2,574.45,2442.05,1249.85,937.6,1966.95,444.9,900.1,1756.2,3536.15,3092.85,11631.1,2247.9,23431.5,308.25,263.02,1241.9,1478.3,743.25,247.77,532.0,1784.8,972.8,774.65,127.43,4265.65,1705.6,3440.25,6584.1,10865.2,300.55
2025-01-13T00:00:00,6839.6,2252.65,1049.3,8596.25,259.6,265.3,4927.05,1439.2,362.9,1335.1,4939.1,68.39,2288.15,1989.4,1630.85,4043.65,563.75,2451.0,1229.75,941.7,1962.2,439.05,883.75,1738.4,3464.3,2999.65,11497.7,2237.35,23085.95,298.2,255.73,1239.85,1467.4,729.5,244.76,521.1,1746.9,965.45,751.0,122.93,4291.1,1659.65,3382.75,6224.4,10615.15,291.85
2025-01-14T00:00:00,6706.85,2239.95,1051.65,8611.2,269.9,270.2,4862.4,1447.75,369.25,1337.55,5029.55,68.05,2310.6,1813.55,1646.6,4102.65,590.9,2367.95,1240.3,962.1,1940.05,436.6,906.05,1750.6,3462.6,3049.5,11741.15,2219.05,23176.05,310.4,260.37,1238.75,1499.25,748.15,244.99,544.1,1770.85,963.15,770.5,126.93,4233.05,1647.5,3322.5,6161.15,10483.75,292.85
2025-01-15T00:00:00,6691.85,2229.7,1026.8,8578.0,267.85,267.0,4877.0,1447.2,374.6,1337.2,5081.9,68.28,2317.55,1825.7,1643.05,4111.9,591.55,2373.0,1238.25,962.45,1949.65,437.35,904.05,1789.6,3501.4,2960.25,11947.4,2199.65,23213.2,321.35,258.18,1252.2,1472.75,753.7,245.34,533.2,1756.85,955.55,763.6,126.53,4249.6,1675.95,3323.5,6390.25,10521.65,292.65
2025-01-16T00:00:00,6789.65,2215.6,1038.0,8581.95,276.15,266.9,4844.55,1443.5,378.85,1302.75,5047.8,68.72,2350.7,1792.25,1652.05,4074.1,602.6,2345.0,1249.1,975.35,1928.45,432.85,906.8,1805.55,3507.9,2980.6,12092.3,2169.3,23311.8,325.5,263.18,1266.45,1513.6,766.3,246.49,546.8,1763.3,937.7,774.35,127.81,4206.3,1687.65,3316.9,6211.55,10636.2,288.05
2025-01-17T00:00:00,6828.1,2261.0,991.05,8581.4,282.15,273.6,4854.4,1442.3,387.65,1309.4,5012.3,68.89,2375.85,1788.9,1636.75,4098.0,617.0,2354.0,1225.45,970.95,1815.45,440.2,908.6,1758.6,3568.65,2917.35,12136.35,2217.2,23203.2,326.15,266.57,1302.35,1540.5,764.1,245.42,526.5,1786.55,954.45,779.75,130.28,4124.3,1660.3,3357.4,6216.55,10580.0,281.95
2025-01-20T00:00:00,6780.85,2280.55,988.05,8544.4,285.8,277.3,4885.4,1445.45,387.05,1302.35,5016.75,68.96,2402.0,1796.2,1651.25,4092.1,618.15,2345.2,1232.95,970.7,1813.3,437.7,919.2,1920.5,3593.0,2888.1,12020.05,2214.0,23344.75,336.05,269.36,1305.45,1499.7,779.25,246.91,516.7,1778.25,960.3,774.35,131.66,4077.8,1674.6,3382.25,6090.0,10624.45,300.25
2025-01-21T00:00:00,6919.15,2260.35,970.2,8468.55,279.0,280.2,4903.85,1428.0,381.55,1288.15,4969.95,69.02,2367.5,1802.4,1642.4,4024.8,614.95,2340.5,1196.15,960.45,1800.7,437.55,926.85,1893.3,3541.1,2821.3,11883.7,2196.45,23024.65,324.3,265.8,1273.7,1466.55,759.05,243.75,520.3,1762.7,972.1,760.75,129.7,4035.85,1640.5,3353.35,5736.95,10667.8,298.35
2025-01-22T00:00:00,6892.9,2262.1,959.3,8460.85,270.35,277.6,4956.7,1439.4,379.2,1296.25,5009.7,69.93,2388.15,1827.7,1666.05,4055.7,613.45,2342.95,1200.45,970.95,1856.45,437.0,919.4,1917.5,3518.2,2826.45,12020.35,2207.8,23155.35,322.4,264.05,1277.1,1460.05,753.45,244.89,518.65,1798.95,967.4,742.75,128.92,4156.6,1683.95,3356.45,5626.35,10693.75,309.1
2025-01-23T00:00:00,6920.85,2276.35,951.05,8399.95,273.95,271.25,5012.6,1451.15,385.8,1289.4,5116.2,69.49,2461.15,1807.0,1664.9,4100.35,608.25,2321.7,1201.75,970.95,1865.45,440.2,929.9,1894.85,3503.25,2886.45,12045.75,2198.95,23205.35,323.65,263.05,1263.65,1449.85,745.9,245.42,529.8,1833.6,983.9,752.5,130.37,4145.45,1713.4,3398.55,5733.6,11420.9,317.7
2025-01-24T00:00:00,6745.05,2262.4,948.5,8401.5,270.15,263.8,5101.55,1411.4,383.05,1224.4,5206.3,69.81,2490.75,1792.85,1649.8,4051.9,606.9,2368.1,1209.2,950.8,1875.45,441.6,932.45,1886.2,3458.2,2801.4,11967.9,2207.9,23092.2,323.65,256.51,1246.3,1440.4,744.15,244.4,527.45,1822.2,992.35,734.1,129.74,4152.35,1723.05,3402.15,5490.45,11285.85,320.1
2025-01-27T00:00:00,6695.45,2251.5,948.1,8384.6,262.95,261.3,5176.25,1396.1,375.75,1197.65,5144.5,69.82,2458.05,1711.95,1629.8,4015.95,586.9,2392.85,1227.95,926.45,1822.0,440.1,919.35,1881.4,3457.65,2831.6,11993.85,2174.75,22829.15,322.2,250.78,1229.35,1424.4,749.2,241.78,511.65,1786.85,965.8,713.05,126.37,4065.15,1653.9,3319.35,5412.6,11239.5,307.95
2025-01-28T00:00:00,6708.95,2241.8,983.8,8398.4,258.25,258.05,5060.75,1420.6,370.65,1181.25,5105.4,69.79,2411.3,1693.25,1670.4,4026.35,573.85,2388.85,1246.9,934.15,1829.75,435.45,916.15,1887.75,3413.9,2870.6,12123.75,2156.3,22957.25,318.25,248.68,1234.4,1419.5,752.4,242.54,530.1,1705.5,961.25,728.25,128.62,4040.3,1648.35,3325.9,5455.1,11296.35,303.6
2025-01-29T00:00:00,6784.3,2223.15,983.4,8625.85,267.2,257.0,5037.05,1423.95,379.45,1181.2,5182.9,70.13,2453.65,1719.0,1677.3,4072.45,584.1,2383.95,1251.65,948.3,1881.25,433.35,937.6,1920.35,3449.7,2924.35,11977.9,2180.7,23163.1,321.25,251.4,1235.5,1460.9,758.45,245.0,553.5,1735.35,960.5,752.5,130.8,4099.8,1681.15,3370.75,5597.15,11544.85,312.45
2025-01-30T00:00:00,6824.65,2249.85,984.7,8747.8,278.75,257.15,5075.35,1457.45,385.05,1194.5,5164.35,70.49,2491.7,1713.1,1691.5,4177.8,587.85,2408.75,1255.6,957.05,1859.95,436.2,950.85,1901.5,3420.95,2971.45,12000.0,2217.35,23249.5,323.0,256.72,1253.05,1472.9,762.6,246.11,538.3,1739.1,966.7,696.85,131.12,4100.05,1670.1,3368.4,5511.2,11479.4,309.0
2025-01-31T00:00:00,6810.5,2300.8,986.1,8847.8,292.65,261.1,5129.65,1479.4,395.9,1217.35,5194.3,71.28,2508.85,1725.45,1698.75,4339.15,594.3,2468.8,1252.8,991.2,1879.8,447.5,945.0,1901.3,3567.4,2989.85,12310.65,2313.2,23508.4,324.0,262.61,1265.1,1483.6,772.9,248.81,543.75,1743.95,1024.65,716.1,134.62,4112.4,1674.45,3490.25,5753.2,11487.45,311.9
2025-02-01T00:00:00,6841.1,2351.15,998.15,9155.6,281.8,255.65,5201.35,1439.5,385.3,1204.95,5390.15,71.44,2440.75,1694.0,1690.95,4402.15,586.45,2506.05,1255.55,1009.4,1851.35,462.55,934.25,1903.1,3447.5,3076.75,12916.5,2327.2,23482.15,317.7,257.55,1264.6,1454.35,766.0,248.62,531.8,1742.2,1069.85,706.55,132.97,4073.15,1646.4,3552.0,6189.5,11259.15,304.8
2025-02-03T00:00:00,6798.65,2292.25,989.4,8926.55,274.15,249.55,5105.55,1420.55,374.0,1203.85,5485.25,71.9,2473.65,1692.0,1678.0,4286.65,574.05,2441.95,1253.0,1012.7,1863.3,454.35,933.95,1884.5,3289.2,3173.3,13139.95,2317.1,23361.05,311.25,249.0,1245.9,1459.95,760.95,247.15,546.15,1740.6,1036.3,687.45,131.82,4068.65,1654.7,3580.3,6135.1,11174.65,313.6
2025-02-04T00:00:00,6792.2,2354.35,1015.3,8911.4,284.5,255.95,5028.35,1449.05,376.55,1219.95,5450.1,72.44,2484.7,1732.55,1720.9,4237.1,583.95,2438.05,1268.2,1047.15,1898.8,455.15,944.25,1928.5,3439.15,3189.05,13109.95,2299.45,23739.25,319.1,254.1,1285.2,1472.4,779.2,250.51,576.75,1765.25,1034.2,710.55,133.42,4107.05,1659.05,3597.7,5750.3,11519.15,316.25
2025-02-05T00:00:00,6944.65,2275.2,1013.3,8927.8,288.95,261.25,4932.65,1436.8,382.85,1227.55,5417.2,73.58,2490.0,1712.85,1737.8,4270.4,600.6,2391.05,1267.7,1061.2,1897.05,448.15,949.9,1911.75,3383.2,3178.75,13086.8,2248.95,23696.3,319.6,261.65,1278.2,1469.15,766.05,250.92,571.3,1752.75,1015.3,717.05,134.4,4091.1,1661.0,3490.9,5749.95,11585.7,317.1
